,text,rhyme_scheme_siamese,difference_siamese,prob_rhyme
2780,"['wann die blümlein in berg und tal', 'in süßer liebe glänzen', 'mit dem himmlischen wonnestrahl', 'die au n und anger kränzen', 'dann blüht s und glüht s in mir so jung', 'dann nimmt die seele sich den schwung', 'zu reigen und zu tänzen']","['a', 'b', 'a', 'b', 'c', 'c', 'b']","[[array([0.02804333], dtype=float32), array([0.06236845], dtype=float32), array([0.03214139], dtype=float32), array([0.07148653], dtype=float32), array([0.05569881], dtype=float32), array([0.10415816], dtype=float32)], [array([0.01838619], dtype=float32), array([0.01457393], dtype=float32), array([0.00776035], dtype=float32)]]",0.42857142857142855
2781,"['wann die sternlein mit mildem schein', 'die stille nacht durchfunkeln', 'alle blätter und zweiglein klein', 'zusammen flüsternd munkeln', 'dann will s in mir auch lustig sein', 'und aller himmel sternenschein', 'beginnt aus mir zu funkeln']","['a', 'b', 'a', 'b', 'a', 'a', 'b']","[[array([0.2927611], dtype=float32)], [array([0.04089898], dtype=float32), array([0.00842935], dtype=float32), array([0.04591066], dtype=float32)], [array([0.35092515], dtype=float32)]]",0.2857142857142857
2782,"['o ihr vöglein so traut und hold', 'und blümlein bunt und feine', 'o ihr sternlein die leuchtend rollt', 'mit süßem gottesscheine', 'euch künd ich mein geheimnis dreist', 'ihr wisset wohl was liebe heißt', 'und schweigt sie treu und reine']","['a', 'b', 'a', 'b', 'c', 'c', 'b']","[[array([0.5329357], dtype=float32)], [0, array([0.01105303], dtype=float32), array([0.01105303], dtype=float32)], [array([0.07386065], dtype=float32)]]",0.42857142857142855
2783,"['wann ihr schmücket feld berg und tal', 'mit klängen und mit scheinen', 'dann beginnt auch mein klang und strahl', 'zu klingen und zu scheinen', 'doch ach mein liebstes wohnet fern', 'und sehnlich muß mein augenstern', 'auch in der wonne weinen']","['a', 'b', 'a', 'b', 'c', 'c', 'b']","[[array([0.00608742], dtype=float32)], [array([0.0442614], dtype=float32)], [array([0.04046822], dtype=float32)], [0]]",0.42857142857142855
2784,"['es steht ein saal mit hohen pforten', 'gefüllt mit gold und goldesschein', 'da geht die welt mit leisen worten', 'und leisern füßen aus und ein', 'da muß sich alles festlich schmücken', 'was anders aussieht weist man weg', 'und graden augen graden rücken', 'versperren wächter oft den weg']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.09307206], dtype=float32)], [array([0.06010753], dtype=float32)], [array([0.04583365], dtype=float32)]]",0.5
2785,"['doch dringt die menge unermüdet', 'dem zaubervollen schimmer zu', 'in herz und sinnen gar entfriedet', 'sucht sie im glanze glück und ruh', 'und viele lauern unverdrossen', 'vom morgen bis zum abendschein', 'das tor ist immer aufgeschlossen', 'doch läßt es nur erwählte ein']","['a', 'b', 'a', 'c', 'd', 'e', 'd', 'e']","[[array([0.03332782], dtype=float32)], [array([0.02744168], dtype=float32)], [array([0.04130191], dtype=float32)], [array([0.06236845], dtype=float32)]]",0.625
2786,"['und wer dann endlich eingedrungen', 'was hat er von der goldnen pracht', 'bei tage gift von bösen zungen', 'und ungeheuren schlaf die nacht', 'oft ist die hölle hingeteufelt', 'mit neid und gram zum bunten schein', 'und mancher schon ist dran verzweifelt', 'und mochte lieber draußen sein']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.09111494], dtype=float32)], [array([0.2675445], dtype=float32), array([0.26094067], dtype=float32), array([0.18839341], dtype=float32), array([0.3945948], dtype=float32), array([0.2716037], dtype=float32), array([0.20212471], dtype=float32)], [array([0.00807559], dtype=float32)]]",0.5
2787,"['wie heißt der saal der hohen schwelle', 'wie heißt der blanke ort der qual', 'wie heißt die schöne lügenhölle', 'sie heißt auf deutsch ein königssaal', 'da sind die ehren und die würden', 'wonach sich s rennt im lauf und trab', 'doch kaiser legten goldne bürden', 'oft gern in stillen hütten ab']","['a', 'b', 'a', 'b', 'c', 'b', 'c', 'b']","[[array([0.05658484], dtype=float32)], [array([0.02156579], dtype=float32)], [array([0.09546554], dtype=float32)], [array([0.05464923], dtype=float32)]]",0.375
2788,"['ein andrer saal mit güldnen zeichen', 'ein wunderbar gewölbter saal', 'hoch über allen königreichen', 'und über jedem kaisersaal', 'er ruht auf keinen ird schen säulen', 'nichts sieht man was ihn trägt und hält', 'und wie die schnellen stunden eilen', 'umrollt er mit die ganze welt']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.14909053], dtype=float32)], [0], [array([0.10813791], dtype=float32)], [array([0.10011709], dtype=float32)]]",0.5
2789,"['daß seinem tag das licht nicht fehle', 'da springt kein einz ger diener auf', 'er bläst die große lebensseele', 'die sonne sich zur lampe auf', 'und wann die nacht die menschenherzen', 'zur freude und zur liebe ruft', 'dann hängt er hunderttausend kerzen', 'gar sternig auf in blauer luft']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.06010753], dtype=float32)], [array([0.10219419], dtype=float32)], [array([0.37001204], dtype=float32)], [array([0.40103322], dtype=float32)]]",0.5
2790,"['sein glanz ist immer aufgeschlossen', 'der ganzen welt gehört sein schein', 'und unermüdet unverdrossen', 'klingt s immer freundlich', 'nur herein', 'es sitzt als pförtnerin die liebe', 'die hoffnung trägt das wächteramt', 'die gern in alle herzen grübe', 'die glut die ihr die brust durchflammt']","['a', 'b', 'a', 'c', 'b', 'd', 'e', 'd', 'e']","[[array([0.010391], dtype=float32)], [array([0.18771005], dtype=float32)], [array([0.03947914], dtype=float32)], [array([0.06077331], dtype=float32)]]",0.5555555555555556
2791,"['auf dieses saales höchstem sitze', 'da thront ein könig groß und hehr', 'hält mit der rechten hand die blitze', 'und mit der linken erd und meer', 'der glanz des throns ist nicht zu fassen', 'ist keines erdenblickes raub', 'die erdenkönige erblassen', 'und liegen vor ihm tief im staub']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.02820003], dtype=float32)], [array([0.14460039], dtype=float32)], [array([0.05389702], dtype=float32)], [array([0.2903787], dtype=float32)]]",0.5
2792,"['er ist genannt auch ohne namen', 'der saal er heißt der himmelssaal', 'wo halleluja tönt und amen', 'im jubel ohne maß und zahl', 'des herrschers namen muß ich schweigen', 'gott nennen menschenzungen ihn', 'um den der sterne wonnereigen', 'schon myriaden jahre fliehn']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.0070951], dtype=float32)], [array([0.16703695], dtype=float32)], [array([0.04258263], dtype=float32)], [array([0.2611155], dtype=float32)]]",0.5
2793,"['o wundersaal mit goldnen zinnen', 'o wunderschöner gottessaal', 'zieh all mein denken trachten sinnen', 'empor mit deinem süßen strahl', 'zieh all mein sehnen all mein lieben', 'zieh all mein hoffen auf zu dir', 'ich bin als kind ja eingeschrieben', 'zu deinem dienste für und für']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.03175884], dtype=float32)], [array([0.15428448], dtype=float32)], [array([0.05778295], dtype=float32)], [array([0.05916226], dtype=float32)]]",0.5
2794,"['was ist der höchste glanz hienieden', 'ein gaukelnd bunter irrlichtschein', 'er lockt uns aus dem stillen frieden', 'in trüben wahn der nacht hinein', 'für wonnen flüchtiger minuten', 'des augenblickes süßen traum', 'muß unser herz in jahren bluten', 'und heilt oft vor dem grabe kaum']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.00285643], dtype=float32)], [array([0.25880796], dtype=float32)], [array([0.03662455], dtype=float32)], [array([0.03100991], dtype=float32)]]",0.5
2795,"['was sind die freuden dieser erde', 'o nichts als eitel eitelkeit', 'wodurch ich heute selig werde', 'das hab ich morgen schon bereut', 'im wechsel zwischen lust und schmerzen', 'an sinnen und gefühlen blind', 'treibt mich der sturm im eignen herzen', 'umher wie welkes laub der wind']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.14227438], dtype=float32)], [array([0.048491], dtype=float32)], [array([0.04701424], dtype=float32)], [array([0.0730353], dtype=float32)]]",0.5
2796,"['drum auf drum auf zum hohen saale', 'wo stets die tore offen stehn', 'und bei dem reichen freudenmahle', 'die engel rings als diener gehn', 'wo stets die pförtnerin die liebe', 'auf süße tröstung ist bedacht', 'die alle wilden erdentriebe', 'so fromm als kleine kinder macht']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.111615], dtype=float32)], [array([0.11277801], dtype=float32)], [array([0.04258263], dtype=float32)], [array([0.218764], dtype=float32)]]",0.5
2797,"['drum auf drum auf zur stadt der gnaden', 'aus finstrer erdendunkelheit', 'wir sind ja alle eingeladen', 'zum glanz der ew gen herrlichkeit', 'wir sind ja alle eingeschrieben', 'und das ist unser stolz und mut', 'durch unbegreiflich süßes lieben', 'mit gottes eignem herzensblut']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.03854406], dtype=float32)], [0], [array([0.388919], dtype=float32)]]",0.5
2798,"['aus feuer ist der geist geschaffen', 'drum schenkt mir süßes feuer ein', 'die lust der lieder und der waffen', 'die lust der liebe schenkt mir ein', 'der traube süßes sonnenblut', 'das wunder glaubt und wunder tut']","['a', 'b', 'a', 'b', 'c', 'c']","[[array([0.02221572], dtype=float32)], [array([0.08477914], dtype=float32)], [array([0.03999817], dtype=float32)]]",0.5
2799,"['was soll ich mit dem zeuge machen', 'dem wasser ohne saft und kraft', 'gemacht für frösche kröten drachen', 'und für die ganze würmerschaft', 'für menschen muß es frischer sein', 'drum bringet wein und schenket wein']","['a', 'b', 'a', 'b', 'c', 'c']","[[array([0.01047421], dtype=float32)], [array([0.05060118], dtype=float32)], [array([0.49418402], dtype=float32)]]",0.5
2800,"['o wonnesaft der edlen reben', 'o gegengift für jede pein', 'wie matt und wäßrig fließt das leben', 'wie ohne stern und sonnenschein', 'wenn du der einzig leuchten kann', 'nicht zündest deine lichter an']","['a', 'b', 'a', 'b', 'c', 'c']","[[array([0.0252316], dtype=float32)], [array([0.16254908], dtype=float32)]]",0.5
2801,"['es wäre glauben lieben hoffen', 'und alle herzensherrlichkeit', 'im nassen jammer längst ersoffen', 'und alles leben hieße leid', 'wärst du nicht in der wassersnot', 'des mutes sporn der sorge tod']","['a', 'b', 'a', 'b', 'c', 'd']","[[array([0.05214876], dtype=float32)], [array([0.49418402], dtype=float32)], [array([0.00268513], dtype=float32)]]",0.6666666666666666
2802,"['drum dreimal ruf und klang gegeben', 'ihr frohen brüder stoßet an', 'dem frischen kühnen wind im leben', 'der schiff und segel treiben kann', 'ruft', 'wein klingt', 'wein und aber', 'wein', 'und trinket aus und schenket ein']","['a', 'b', 'a', 'b', 'c', 'd', 'e', 'f', 'f']","[[array([0.03854406], dtype=float32)], [0], [array([0.388919], dtype=float32)]]",0.6666666666666666
2803,"['aus feuer ist der geist geschaffen', 'drum schenkt mir süßes feuer ein', 'die lust der lieder und der waffen', 'die lust der liebe schenkt mir ein', 'der trauben süßes sonnenblut', 'das wunder glaubt und wunder tut']","['a', 'b', 'a', 'b', 'c', 'c']","[[array([0.07234073], dtype=float32)], [array([0.], dtype=float32), array([0.04482067], dtype=float32), array([0.04482067], dtype=float32)], [array([0.00757736], dtype=float32)], [array([0.06363082], dtype=float32)]]",0.5
2804,"['löwenzeit war', 'fröhliche zeit', 'zornig und klar', 'blitzte der streit', 'offne gefechte', 'dräute die rechte', 'sieg hatte ehren', 'tod hatte zähren', 'hin ist die zeit']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.11915123], dtype=float32)], [array([0.13900352], dtype=float32), array([0.16809732], dtype=float32), array([0.20751494], dtype=float32)], [array([0.04476088], dtype=float32)], [array([0.02503556], dtype=float32)]]",0.4444444444444444
2805,"['tigerzeit kam', 'wölfische wut', 'wut ohne scham', 'durstig auf blut', 'laurende tücke', 'bricht die genicke', 'und bei hyänen', 'schwinden die tränen', 'schaudert dem mut']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.02284336], dtype=float32)], [array([0.04869729], dtype=float32), array([0.05738926], dtype=float32), array([0.05074674], dtype=float32)], [array([0.00204563], dtype=float32)], [array([0.0078221], dtype=float32)]]",0.4444444444444444
2806,"['fuchszeit ist jetzt', 'wedelnder schwanz', 'wirbt sich zuletzt', 'streichelnd den kranz', 'schmeicheln und heucheln', 'bübeln und meucheln', 'mußt du verstehen', 'wenn du willst stehen', 'vorderst im tanz']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.54778194], dtype=float32), array([0.21599752], dtype=float32), array([0.7008369], dtype=float32)], [array([0.03759259], dtype=float32)], [array([0.00247991], dtype=float32)], [array([0.00607032], dtype=float32)]]",0.4444444444444444
2807,"['füchschen befiehlt', 'lüchschen ist mit', 'lauschet und schielt', 'weidlichem schritt', 'edeler hirsche', 'daß es sie pirsche', 'meuchlischer weise', 'schleichend und leise', 'birgt es den tritt']","['a', 'a', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.01757908], dtype=float32)], [array([0.09961283], dtype=float32), array([0.02085859], dtype=float32), array([0.16566324], dtype=float32)], [array([0.02064782], dtype=float32)], [array([0.06573963], dtype=float32)]]",0.4444444444444444
2808,"['äffchen auch scherzt', 'spielend darein', 'wenn es dich herzt', 'trau nicht dem schein', 'schlängelein schillert', 'lispelt und trillert', 'liebesgesäusel', 'weh sein gekreisel', 'mord kreist es ein']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.2909069], dtype=float32)], [array([0.04482067], dtype=float32)], [array([0.01419437], dtype=float32)], [array([0.05751324], dtype=float32)]]",0.4444444444444444
2809,"['löwenzeit war', 'fröhliche zeit', 'ist es denn wahr', 'steht uns der streit', 'nun nur mit füchsen', 'affen und lüchsen', 'ottern und schlangen', 'alles vergangen', 'alles entweiht']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'e']","[[array([0.01296479], dtype=float32)], [array([0.2447967], dtype=float32), array([0.00923961], dtype=float32), array([0.24157542], dtype=float32)], [array([0.02901232], dtype=float32)], [array([0.00290161], dtype=float32)]]",0.5555555555555556
2810,"['weh mir der pein', 'die mich durchbohrt', 'siehe du drein', 'mächtiger hort', 'wecke die starken', 'daß uns die marken', 'blühender erden', 'hölle nicht werden', 'halte dein wort']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.01296479], dtype=float32)], [array([0.], dtype=float32), array([0.05886257], dtype=float32), array([0.05886257], dtype=float32)], [array([0.00596929], dtype=float32)], [array([0.01685822], dtype=float32)]]",0.4444444444444444
2811,"['siehe du drein', 'mächtiger gott', 'räche die pein', 'räche den spott', 'und sind wir alle', 'fertig zum falle', 'ende die posse', 'nimm die geschosse', 'nimm uns o gott']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd', 'b']","[[array([0.041628], dtype=float32), array([0.01047421], dtype=float32), array([0.03419995], dtype=float32)], [0]]",0.4444444444444444
2812,"['bringt mir blut der edlen reben', 'bringt mir wein', 'wie ein frühlingsvogel schweben', 'in den lüften soll mein leben', 'in dem wein']","['a', 'b', 'a', 'a', 'b']","[[array([0.02052504], dtype=float32), array([0.00777], dtype=float32), array([0.01590616], dtype=float32)], [0]]",0.4
2813,"['bringt mir efeu bringt mir rosen', 'zu dem wein', 'mag fortuna sich erbosen', 'selbst will ich mein glück mir losen', 'in dem wein']","['a', 'b', 'a', 'a', 'b']","[[array([0.02244824], dtype=float32), array([0.02214652], dtype=float32), array([0.03390282], dtype=float32)], [0]]",0.4
2814,"['bringt mir mägdlein hold und mundlich', 'zu dem wein', 'rollt die stunde glatt und rundlich', 'greif ich mir die lust sekundlich', 'in dem wein']","['a', 'b', 'a', 'a', 'b']","[[array([0.15868425], dtype=float32), array([0.00327551], dtype=float32), array([0.15590757], dtype=float32)], [0]]",0.4
2815,"['bringt mir auch das darf nicht fehlen', 'bei dem wein', 'echte treue deutsche seelen', 'und gesang aus hellen kehlen', 'zu dem wein']","['a', 'b', 'a', 'a', 'b']","[[array([0.01077151], dtype=float32), array([0.01165903], dtype=float32), array([0.01716334], dtype=float32)], [0]]",0.4
2816,"['klang dir bacchus gott der liebe', 'in dem wein', 'sorgen fliehen fort wie diebe', 'und wie helden glühn die triebe', 'durch den wein']","['a', 'b', 'a', 'a', 'b']","[[array([0.00460976], dtype=float32), array([0.0056386], dtype=float32), array([0.00466061], dtype=float32)], [0]]",0.4
