LLM,id,text
GPT2-large,231,Der große Mann wird immer wieder kleiner
GPT2,232,"Die sich erhebt , um Gott zu haben"
GPT2,232,Sie steigt auf mit dem Strahl der fülle
GPT2,232,"Die allein mich in ihrem Leben ,"
GPT2,232,"In ihres Auges Strahlenhelle ,"
GPT2,232,In ihrer Augen Licht und gnade
GPT2,232,Zu ihrem Licht erwach ich lieber
GPT2,232,Als meine Kinder auf dem Lande
GPT2,232,Im tiefen Schoß der Erde spielen .
GPT2-large,233,"Gewiß , wir wären siegreich , hätt ein Gott"
GPT2-large,233,"Nein teufel , welchen Namen soll er tragen !"
GPT2-large,233,"Gewiß , wir wären siegreich , hätt ein Gott"
GPT2-large,233,"Nein teufel , welchen Namen soll er tragen !"
GPT2-large,233,"Gewiß , wir wären siegreich , hätt ein Gott"
GPT2-large,233,"Nein teufel , welchen Namen soll er tragen !"
GPT2-large,233,"Gewiß , wir wären siegreich , hätt ein adam"
GPT2-large,233,"Nein , teufel , welchen Namen soll er tragen !"
GPT2-large,233,"Gewiß , wir wären siegreich , hätt ein esel"
GPT2-large,233,"Nein , keine Seele wimmert , die auf Erden"
GPT2_top_p,234,Der schöne edle rote Kater von Kobane
GPT2_top_p,234,"Er drüben hinten saß Er saß an o , ein Kater"
GPT2_top_p,234,"Das Gift im Käuzchenspiel , das Kater Kater Kater !"
GPT2_top_p,234,"Aus jedem schweren Löffel , der ihm untergehet ,"
GPT2_top_p,234,"Aus jedem schweren Löffel , der ihm untergehet ,"
GPT2_top_p,234,"Er saß am warmen Herd , am dürren Stub und geirzeth . . ."
GPT2_top_p,234,"ist ist Ich liebe Eine , eine schöne Dame ,"
GPT2_top_p,234,"Und wie ich vielleicht auch gewogen mir getragen ,"
GPT2-large,235,"Doch auch das Auge , schon geboren"
GPT2-large,235,"Kann noch nicht von der Wahrheit Licht ,"
GPT2-large,235,Von Götterlächeln sich erheben
GPT2-large,235,"Wer es erstrebt , erreicht es nie ."
GPT2-large,235,Es wird vom Menschengeist geboren
GPT2-large,235,Erstrebt in seiner Kinder Lust ;
GPT2-large,235,Und was er sich erträumt zu jagen
GPT2-large,235,Ist eitel nur und leerer Wahn .
GPT2-large,235,"Und , als das Höchste sich gefunden"
GPT2-large,235,Ist auch der kühnste Späher hin ;
GPT2-large,236,Auf den Wiesen spielt das Gras so
GPT2-large,236,Summt im Wind die Mücken liegen
GPT2-large,236,"Bächlein wandeln durch den Mähder ,"
GPT2-large,236,Vögel schrein durch Busch und Hecken
GPT2-large,236,Käuzchen schrein aus ihrem fenster
GPT2-large,236,Aus dem Traum bist du gefallen
GPT2-large,236,Treulos gingst du fort und weiter .
GPT2-large,236,Niemand ruft nach dir in allen
GPT2-large,236,Winkeln Immer ists die sonne
GPT2-large,236,Keiner will dich wieder haben
GPT2-large,236,Da der Lenz nun kam in seine
GPT2-large,236,"Köpfe nahm der Tod das Leben ,"
GPT2-large,236,Aus und auf und immer weiter
GPT2-large,236,Bis er einsam in die Nacht geh
GPT2,237,"Ist denn nicht unser Herz , daß sich die Zeit"
GPT2,237,Als dieß Jahrhundert noch nicht zum gesetz
GPT2,237,"Die Zeit war , als die Fürsten ihren Elern"
GPT2,237,Ich würd gedacht ich stund am End der Welt
GPT2,237,Und ging des Tags des großen Tags des Herrn
GPT2,237,Ein Mägdlein ziehe trauernd mich vorüber
GPT2,237,"Mit ihres reichen Stabes starker Hand ,"
GPT2,237,"Und wie das Mägdlein weinend , bückt und bebt ,"
GPT2,237,Was hat dem armen Herzen sie gebracht
GPT2-large,238,Weißt du was die Welt ist so klein
GPT2-large,238,wenn zwei Männer sie betrachten so
GPT2-large,238,"einsam zwischen Mann und Weib sich ,"
GPT2-large,238,niemand kann auf Dauer wohl sein
GPT2-large,238,wie er es sich selber sagte
GPT2-large,238,Jeder muß ein Glied sich nehmen eben
GPT2-large,238,ist die Welt zu klein für alle .
GPT2-large,238,Sage du Was willst du werden
GPT2-large,238,mit den Leuten hier im Saal nicht ?
GPT2-large,238,Sage du Was willst du denn noch
GPT2-large,239,nachdem Der Mensch aus seinem Reich verlassen
GPT2-large,239,Entging in seiner höchsten sünde blüte
GPT2-large,239,"Dem irdschen Leben , das ihn kalt gelassen"
GPT2-large,239,Und ihn mit seinem Schein betrogen hatte .
GPT2-large,239,"Das andre ist der Mensch , in dessen wille"
GPT2-large,239,"Die große Liebe , die des Himmels söhne"
GPT2-large,239,In seiner Seele eine tiefe Fülle
GPT2-large,239,"Erfüllt , wenn er sein ist , von dieser Sonne ,"
GPT2-large,239,Die seines Lebens Blüte war und alle
GPT2-large,239,"Der Freude Gaben , die der Mensch in Liebe"
GPT2-large,240,"Wenn es das Schönste gibt , nicht nur das letzte"
GPT2-large,240,Das Schönste nur ist immer noch das allein
GPT2-large,240,"Ist immer denn das Schönste , was wir Alle"
GPT2-large,240,"Uns wünschen würden , oder uns wünschen sollen"
GPT2-large,240,"Wenn es das Schönste wäre , was wir Alle"
GPT2-large,240,"Uns wünschen wollen , oder uns wünschen sollen"
GPT2-large,240,"Wenn es das Schönste gibt , nicht nur das Selbe"
GPT2-large,240,Wir nämlich möchtens ja und können allein .
GPT2-large,240,zurück Was ist Was ist Was ist das schöne
GPT2-large,240,Zurück Was ist Was ist das wahre rechte
GPT2-large,240,Zurück Was ist Was ist das wahre Schöne
GPT2-large,240,zurück Was ist was ist was ist das echte
GPT2-large,240,zurück was wirklich ist was ist das alte
GPT2-large,240,zurück was ist was ist was ist das wahre
GPT2-large,240,Zurück was ist was ist was ist das wahre
GPT2-large,241,"Die toten Frauen , die umnachtet"
GPT2-large,241,sie schwanden alle wie sie selber
GPT2-large,241,"aus ihren Haaren , ihren Augen"
GPT2-large,241,wie aus dem Grab um Mitternacht der
GPT2-large,241,das Bild des jungen Liebesgottes
GPT2-large,241,"zu ihr auf ihrer dunklen Bahre ,"
GPT2-large,241,"dahin auf ihrer dunklen Bahre ,"
GPT2-large,241,sie schwanden alle wie sie selber
GPT2-large,241,"aus ihren Haaren , ihren Augen"
GPT2-large,242,Was ist Was ist Wenn nicht sie Was wäre dann ich
GPT2-large,242,Wenn nicht sieWas ist Wenn unsre Liebe nun schied
GPT2-large,242,Wenn sie nur die Träne meiner Seele noch ist
GPT2-large,242,Wenn sie nun ihr schönes Angesicht verloren
GPT2-large,242,Wenn sie mir nicht mehr zu meinen Füßen liegen
GPT2-large,243,Doch wenn in wahrheit hundert welten
GPT2-large,243,Ja tausend götter siezen alle
GPT2-large,243,Das streitet doch nicht ab ich habe
GPT2-large,243,Des Denkens Sinn im Sinn des Menschen ;
GPT2-large,243,Und kann sich einer drum gewinnen
GPT2-large,243,Er ist fürwahr der größte redner
GPT2-large,243,Daß er den Sinn im Sinn des Menschen
GPT2-large,243,Beim Teufel suchen kann und nimmer
GPT2-large,243,Beim liebsten Menschen suchen würde .
GPT2-large,243,Nicht also soll der Mensch in Frieden
GPT3,244,Diese Welt sie ist es wert nicht
GPT3,244,Dass man sich mit Hass vergleichen
GPT3,244,"Sondern dass man lernt zu teilen ,"
GPT3,244,Für das was man sich erworben .
GPT3,244,Lass uns leben in den erden
GPT3,244,Die nicht nur von Krieg und vom zorn
GPT3,244,Sondern teilen wir die liebe
GPT3,244,So zerstört sie alle Grenzen
GPT3,244,Dann ist diese welt es denn auch
GPT3,244,Wert dass man in Frieden noch wohnt .
GPT2-large,245,Von der Seele wird der Mensch nicht
GPT2-large,245,Wie es ihm der Geist verheißt nicht
GPT2-large,245,Er muß sich durch Kampf und freude
GPT2-large,245,In dem großen Kampfe sich ein .
GPT2-large,245,"Das , was tief im Innern mir spricht"
GPT2-large,245,"Ward mir oft , wenn man mich so sieht"
GPT2-large,245,"Tief im Herzen , im Gemüth sein ,"
GPT2-large,245,Das ist nur ein Spiel denn es ist
GPT2-large,245,"Nichts zu sagen , was nicht schon da"
GPT2-large,246,"Das bin ich , du , und alle ander"
GPT2-large,246,"Sind leerer Dunst , und nichts als Schatten !"
GPT2-large,246,Was bin ich selbst ? Ein Kind der sünden
GPT2-large,246,"Der tausend Sonnen Glanz in Händen ,"
GPT2-large,246,Der Schatten eines Traumgesichtes
GPT2-large,246,Der halbe Weg von Sieg zu siegen
GPT2-large,246,Mit tausend kleinen Engelküssen
GPT2-large,246,Was bin ich selbst ? ein Sohn der Zeiten
GPT2-large,246,Im Kampf mit tausend lichen riesen
GPT2-large,246,"Der Schatten muß die Sonne hassen ,"
GPT3,247,"Das ist die Frage , die sich mir stellt noch"
GPT3,247,"In tiefen Nächten , wenn die Sterne fliehen"
GPT3,247,"Was ist der Sinn des Lebens , frag ich mich"
GPT3,247,"In dunklen Stunden , wenn die Wolken ziehen ."
GPT3,247,"Ist es der Tod , der uns am Ende holt"
GPT3,247,"Und alles auslöscht , was wir hier getragen"
GPT3,247,"Ist es das Leben , das uns alles nimmt"
GPT3,247,"Und doch nichts bleibt , als diese leere Hülle ?"
GPT3,247,"Ist es der Kampf , der auf der Erde tobt"
GPT3,247,"Um Macht und Geld , um Ruhm und jede ware"
GPT3,247,"Ist es die Liebe , die uns niemals ruht"
GPT3,247,"Und doch zerbricht , weil alles menschlich wäre ?"
GPT3,247,"Ist es das Licht , das in der Nacht entspringt"
GPT3,247,"Um uns zu leiten , wenn wir uns verlaufen"
GPT3,247,"Ist es der Glaube , der uns weiterbringt"
GPT3,248,"Sein ist die Kraft , die stets sich kräftig regt und immer"
GPT3,248,"Und in der Taten , Worten heimlich sich gefunden"
GPT3,248,"Wenn alle Schönheit , alle Liebe , alle Wunder ,"
GPT3,248,"In einem alle Wesen sich vereinigt finden ,"
GPT2-large,249,das meine das ist keine leere warte
GPT2-large,249,Ist mir die Gegenwart des Todes möglich
GPT2-large,249,Und ist daß ich ihn habe ohne daß ich
GPT2-large,249,Den kalten Tod an mich mich hängen werde ?
GPT2-large,249,Warum ist dieses andre nichts im grunde
GPT2-large,249,Ist plötzlich mir die Gegenwart vernichtet
GPT2-large,249,"Erfüllt mein Leben diese beiden Worte ,"
GPT2-large,249,Erfüllt mein Leben diese beiden Worte
GPT2-large,249,Ich möchte mich in einer solchen liebe
GPT2-large,249,Erfüllt mein Leben diese beiden gründe
GPT2-large,249,das andre aber ist alles nichts im grunde
GPT2-large,249,Das andre aber hat nichts mit mir zu triebe
GPT2-large,249,Ich habe angst vor liebe ohne liebe
GPT2-large,249,"Was angst ich nur , ich habe angst vor lieben"
GPT2-large,249,Dieweil ich liebe will durch dich mein leben
GPT2-large,250,Wenn zu erwarmen dich ergriffen
GPT2-large,250,Eh dich die Welt als schön befand
GPT2-large,250,"Wenn dir , nach höhrer Schöne trachtend ,"
GPT2-large,250,"Ein Wahn im Busen sich befing ,"
GPT2-large,250,"Wenn deine Jugend , ohne leben"
GPT2-large,250,Sich schwang zur höchsten Weihe eben
GPT2-large,250,Wenn dann dein Geist aus tausend Welten
GPT2-large,250,"Zu neuer Kunst die Hand erhebt ,"
GPT2-large,250,Wenn du mit kühnem Arm die Schranke
GPT2-large,250,"Des Wissens niederwirfst zur Zeit ,"
GPT3,251,Was ist die Welt ? Der Nächte Rausch
GPT3,251,"Ein Traum , dem Tageslicht gedacht"
GPT3,251,"Ein Strahl , der in der Nacht vergaß ,"
GPT3,251,Was er am Tage Nichts genannt .
GPT3,251,Was ist die Wahrheit ? Eine Spur
GPT3,251,Die im Gebüsch verschwindet bald
GPT3,251,"Ein Schatten , der den Mond der Nacht"
GPT3,251,Im klaren Tageslicht verbannt .
GPT3,251,Was ist der Tod ? Der Schlaf der Welt
GPT3,251,"Ein Gast , der kommt und wieder geht"
GPT2,252,Der alte Vater lag im schatten
GPT2,252,Sein Leben hat er im Verscheiden
GPT2,252,Und säte auch mit seinem eignen
GPT2,252,Und vielleicht doch mit einem kleinen
GPT2,252,Getrost . Es hatte keine andern
GPT2,252,"Nicht so , wie unsere Herrn  das haben"
GPT2,252,"Und das war das , wofür wir stehen ."
GPT2,252,"Er war ein stolzer junger Jäger ,"
GPT2-large,253,"Es war ein altes Jahr , ein ende"
GPT2-large,253,Die Sonne ging voll Trauer drüber
GPT2-large,253,Und alles Leben ging in Trümmer .
GPT2-large,253,Ein Junge rief mich aus der Ferne
GPT2-large,253,Und sprach mit diesen ernsten wesen
GPT2-large,253,"herum Ich weiß nicht , was ich sage . fühle"
GPT2-large,253,Ich trug ein wenig Schmerz wie viele
GPT2-large,253,In diesem schönen neuen Leben .
GPT2-large,253,Und wie soll ich dir das erklären
GPT2-large,254,"Am Das war die Mutter auch schon ,"
GPT2-large,254,"Das ist eine gute witwe ,"
GPT2-large,254,Es hat sie für mich ein neues
GPT2-large,254,Mehl am Morgen früh bestellt er ;
GPT2-large,254,Das hab ich ihr auch versprochen .
GPT2-large,254,Es hat sie mit weiser Hand er
GPT2-large,254,Da hab ich sie wohl gefunden .
GPT2-large,254,Ich hab ihr zu meinem Leid viel
GPT2-large,254,Ihr zuliebe ihn geküsst hat
GPT2-large,255,Zu Gott erheb ich meine schritte
GPT2-large,255,"Aus dieser ewigen tiefen Stille ,"
GPT2-large,255,"Und folge seinem lichten , hellen"
GPT2-large,255,Daß ich ihm gleich am lichtevollen
GPT2-large,255,Geschmeide bin Ein lichter wesen
GPT2-large,255,"Will seine lichte Seele werden ,"
GPT2-large,255,Will seiner lichten Liebe geben
GPT2-large,255,"Ein Kind , will mich ihm ganz ergeben"
GPT2-large,255,Und will mit ganzer Seel ihm geben
GPT2-large,255,Will mich ihm wieder ganz ergeben
GPT2-large,256,"Und , als in heilger Stille sich erfüllte"
GPT2-large,256,"Ein Geist in ihm , ein Geist der Liebe wallte ,"
GPT2-large,256,Nicht eine Seele mehr im Menschen fühlte
GPT2-large,256,Nicht mehr des Menschen Wesen sich enthüllte
GPT2-large,256,Und sich sein Herz in heilgem Frieden fügte
GPT2-large,256,"bis , als der Herr die vielen Völker wogte"
GPT2-large,256,Und seinen Geist den Völkern mischte in die
GPT2-large,256,Ein loser Geist der seine Wurzeln in die
GPT2-large,256,Gefächte seines Reiches trug um welche
GPT2-large,256,"wie im Sein Hauch es fühlte , wo im Rausche"
GPT3,257,Kein frommer deutscher Mensch kann sie entfernen
GPT3,257,"Ach , wer entsagte dieser ganzen summe"
GPT3,257,Und wählte sich dafür ein ruhig Leben !
GPT3,257,"Ein Schäfer wär ' ich gern in stiller Haine ,"
GPT3,257,Und würde meine Herde niemals trennen
GPT3,257,Nicht im Gebüsch erschreckten mich die weide
GPT3,257,Und könnte nach den Schafen mich nicht sehnen .
GPT3,257,"Ich ließe nur die Töne meiner Zweige ,"
GPT3,257,Und deren süßen Duft in meinen Lungen .
GPT3,257,"Ach , wer entsagte dieser ganzen Summe"
GPT2-large,258,Wir wandeln auf dem großen schiffe
GPT2-large,258,Es rauscht kein Strom daher in raschem Lauf ;
GPT2-large,258,Wir schiffen auf der Ewigkeit breite
GPT2-large,258,Es rauscht kein Strom daher in raschem Lauf .
GPT2-large,258,Wir schiffen auf der Ewigkeit breite
GPT2-large,258,Es rauscht kein Strom daher in raschem Lauf .
GPT2-large,258,"Das höchste Fest , es wird gefeiert"
GPT2-large,258,"Das erste Fest ist da , es hält bereit"
GPT2-large,258,Die alte heilge dritte welle
GPT2-large,258,Ich hob sie wieder aus der tiefen See .
GPT2-large,259,Das Nichts als solches so unendlich
GPT2-large,259,"Das ist das Höchste , was wir haben"
GPT2-large,259,"Ich bin der Wurm , ich bin das Leben ,"
GPT2-large,259,"Ein Wurm in einem bösen Falle ,"
GPT2-large,259,Ein Wurm auf einer bösen seite
GPT2-large,259,Er ist kein Teil von unsrer runde
GPT2-large,259,Er ist nichts als ein Scheit am Rande .
GPT2-large,259,"Und wenn ein Mensch von Gott es hätte ,"
GPT2-large,259,Ich weiß nicht wer es dann erreichte
GPT2-large,259,Es wäre nur das Sein betroffen
GPT2-large,259,"Ob wirklich etwas da ist für mich ,"
GPT2-large,259,Ich weiß nicht wer es mir verböte
GPT2-large,259,Für Gott ist es zu viel gestritten
GPT2-large,259,Ich weiß nicht wer es mir gewährte
GPT2-large,259,Doch wer es immer mir begehrte
GPT3,260,Was ist der Sinn des ganzen lebens
GPT3,260,Manch einer sagt es ist die schönheit
GPT3,260,Doch vielleicht ist das wirklich alles ?
GPT3,260,Was ist der sinn des ganzen lebens
GPT3,260,Manch einer sagt es ist die wahrheit
GPT3,260,Doch vielleicht ist das wirklich alle
GPT3,260,Ein rätsel bleibt es wohl für alle
GPT3,260,Denn keiner freilich weiß in wahrheit
GPT3,260,Was ist der Sinn des ganzen wesen
GPT3,260,Was ist der Sinn des ganzen himmels
GPT3,260,Ist es die Suche nach der Wahrheit ?
GPT3,260,Die ewige Frage nach dem leben
GPT3,260,Was ist der Sinn des ganzen traumes
GPT3,260,Was ist der Sinn des ganzen wünschen
GPT3,260,Ist es die Liebe zu den Menschen ?
GPT2,261,Und dennoch dieses ist ein reiner rein Gewinste
GPT2,261,"Der reine Duft von Blütenduft , der reiner Laune ?"
GPT2,261,Des ersten strengen Schülers aller Feuerlieder .
GPT2,261,Und es gelang Und es es kam zu Niederschlägen
GPT3,262,"Das ist die große Frage , die uns quält"
GPT3,262,"Seit Seit ich bin , seit meiner Kindheit Tagen ."
GPT3,262,Die Nacht und alle Stille sind bestimmt
GPT3,262,Den Sinnen nach dem Tode meiner Träume .
GPT3,262,"Die Erde ist ein Traum , und wir sind nur"
GPT3,262,"Ein Traum der Erde , träumen , dass wir leben ."
GPT3,262,Und doch erscheint es alles so real
GPT3,262,"Wenn ich es sehe , höre , fühle , esse ."
GPT3,262,"Es ist , als hätte sich der Schlaf erreicht"
GPT3,262,In seinem Traume uns herumzutreiben
GPT3,262,Und wir bemerken es nicht einmal mehr
GPT3,262,"Ein Traum im Traume , das ist alles Leben ."
GPT3,262,"Ich weiß nicht , ich bin ratlos , möcht es nur"
GPT3,262,"Ein Mal begreifen , nur ein Mal verstehen ,"
GPT3,262,"Doch alles bleibt ein Rätsel , das uns quält"
GPT2_top_p,263,"Wie sagte sie , ein staunenswerter Mann"
GPT2_top_p,263,"Die alte Weisheit , die das Heute formt"
GPT2_top_p,263,"Ein wahrer , wahrer Mann ! Du bist der Gott"
GPT2_top_p,263,Der schönen Allmacht wie sie uns umgibt !
GPT2_top_p,263,Dir gleichet wende deine treue Hand dir
GPT2_top_p,263,Und du Und du Dich gleichet auf ewig mir .
GPT2_top_p,263,In allen diesen Tagen rings umher
GPT2_top_p,263,"Wir kamen ans Kasino , an den Tisch !"
GPT2-large,264,Doch was die Sinneslust gewährte
GPT2-large,264,"Für deines Busens Zauberwort ,"
GPT2-large,264,Ach ! was hat es in dir verkündet
GPT2-large,264,Der reinen Liebe edles Recht ?
GPT2-large,264,Es klangs du sahest nur das gleiche
GPT2-large,264,"Das eine Mal dein süßes Ich ,"
GPT2-large,264,Und konntest doch zu wilder suche
GPT2-large,264,"Aus Liebe nie dein wahres Ich ,"
GPT2-large,264,Der Unschuld holde Triebe flohnen
GPT2-large,264,"Daß sich dein Herz verlor im Wahne ,"
GPT2-large,265,Alles nach der eignen Art sich
GPT2-large,265,"Nah und fern und nah und ewig weit ,"
GPT2-large,265,Aber das fern und alles allein
GPT2-large,265,"Nah und fern und fern und nah sein ,"
GPT2-large,265,"Ist es , was ich suche nur hier"
GPT2-large,265,"Nah und fern und fern und nah sein ,"
GPT2-large,265,Nah und fern und fern und nahe
GPT2-large,265,"Nah und fern und fern und Nähe ,"
GPT2-large,265,"Sind ein großes , großes Fest da"
GPT2-large,265,Nur der Augenblick ist noch mein .
GPT2-large,266,Nah und fern und nah und ewig weit
GPT2-large,266,Nah und fern und fern und nah sein
GPT2-large,266,Alles nach der eignen Art sein ;
GPT2-large,266,"Immer in Entwicklung stehn wir ,"
GPT2-large,266,Nah und fern und tief und ewig da
GPT2-large,266,Groß am Ende doch bis zu
GPT2-large,266,Nah und fern und tief und einsam .
GPT2-large,266,Nah und fern und tief und ewig weit
GPT2-large,266,"Nah und scheinet alles mir hier ,"
GPT2-large,266,Da bin ich und bin mein eigen
GPT2-large,267,Mit Nichts ist alles keine wahrheit
GPT2-large,267,Mit Nichts kann auch die Sache nichts sein
GPT2-large,267,Mit Nichts ist auch die Welt nichts worden
GPT2-large,267,Mit Nichts kann weder Wahrheit werden
GPT2-large,267,Durch nichts ist auch ein Nichts vorhanden
