,author,text,endings,rhyme_scheme_tts,rhyme_prob
283,GPT3_goethe_davinci_3_08.txt,"['was du auch tust dein glück ist stets bei dir', 'vergiss nicht dass es liegt in deiner hand', 'entscheide dich für jeden tag neu', 'dann kommst du heut und morgen durch', 'vertraue auf dich und lerne von den fehlern der vergangenheit', 'hinterfrage altes wissen leg es zur seite geschwind', 'bleib offen für neues denken und folge dem drang erstaunt', 'der dich immer wieder vorwärts gehen lässt', 'konzentriere sich jederzeit auf die gegenwart hier', 'sonst wird man niemals seine ziele erreichen hier', 'nimm alles an was kommt mit liebe und mut', 'das leben ist kein spiel lasse dich daher nicht verbluten']","['dir', 'hand', 'neu', 'durch', 'vergangenheit', 'geschwind', 'erstaunt', 'lässt', 'hier', 'hier', 'mut', 'verbluten']","['a', 'b', 'c', 'c', 'd', 'b', 'e', 'f', 'a', 'a', 'g', 'h']",0.6666666666666666
284,GPT3_goethe_davinci_3_08.txt,"['ihr lieben menschen öffnet eure ohren', 'so vieles hört ihr in dieser kargen zeit', 'in meinem herzen gibt es nur gefühle die sich weiterhin aufbauen und breiten', 'doch lasset uns schweigen und dem leben lauschen', 'was immer wir sehen wird zu einer klage für uns alle zusammen mischen', 'der schmerz der welt hat kein ende', 'er kommt und geht unentwegt umher', 'das glück ist manchmal so ferne', 'es bricht jeden tag abermals hervor', 'lasst uns die hoffnung stets bewahren', 'in dunklen stunden bei gott beten', 'doch den mut sollten wir noch mehren', 'für jede neue morgensonne stehen']","['ohren', 'zeit', 'breiten', 'lauschen', 'mischen', 'ende', 'umher', 'ferne', 'hervor', 'bewahren', 'beten', 'mehren', 'stehen']","['a', 'b', 'a', 'a', 'a', 'c', 'd', 'c', 'e', 'f', 'a', 'f', 'a']",0.46153846153846156
285,GPT3_goethe_davinci_3_08.txt,"['ich suchte nach weisheit aber fand mein glück', 'schnell wurdest du zu meinem stern auf der suche', 'nur deine liebe ließ mich befreit schlucken', 'sie weicht den schmerz des herzens und macht es verru ckt', 'du trafst mich mit verstand und gefu hl so geschwind', 'und schenktest mir ewige freude im nu', 'in dir allein bist du dem leben verbunden', 'das halte ich fu r wa re wundertu', 'doch die angst bleibt noch grausam in meiner seele stehn', 'icestern warum muessen wir uns doppelt peinigen', 'die zeit entreißt unseren körpern die letzten erinnerungen', 'werden sie sterben oder unser herz erweichen']","['glück', 'suche', 'schlucken', 'ckt', 'geschwind', 'nu', 'verbunden', 'wundertu', 'stehn', 'peinigen', 'erinnerungen', 'erweichen']","['a', 'b', 'c', 'd', 'e', 'f', 'c', 'g', 'e', 'c', 'c', 'c']",0.5833333333333334
286,GPT3_goethe_davinci_3_08.txt,"['es lebe die liebe es leben die freunde', 'ohne sie wär unser leben nicht mehr so bunt', 'drum lasst uns feiern und jubeln vor wonne', 'denn nur mit lieb und freundschaft ist das glück geschwunge', 'unser herz zerbrechen wir uns um erkenntnis', 'doch was bringt uns weiter als liebe und geduld', 'sie versichert auf unnachahmliche weise', 'dass ein jeder tag sowohl schön als auch seltsam sei', 'wo immer sehnsucht in unserem herzen lauert', 'gibt es auch bestimmte momente des glücks', 'nund erst recht an tagen des kummers anzutreffen', 'ndie welt is gottes ewigkeit in kleinem maße bescheren']","['freunde', 'bunt', 'wonne', 'geschwunge', 'erkenntnis', 'geduld', 'weise', 'sei', 'lauert', 'glücks', 'anzutreffen', 'bescheren']","['a', 'b', 'c', 'c', 'd', 'c', 'a', 'e', 'c', 'f', 'g', 'g']",0.5833333333333334
287,GPT3_goethe_davinci_3_08.txt,"['lausche dem wind er singt uns ein lied', 'in seiner stimme schwingen so viel gefühle mit', 'für jeden tag und jede nacht', 'er verspricht uns eine neue weisheit doch wacht', 'höre das wasser es fließt an meinem strand entlang', 'es führt mich durch die welt der traum und fantasie s sang', 'wiederkehrende wellen begleitet vom glitzern des sandes schimmern', 'es ist die quelle aus welcher erfahrung nur fließend beginnt zu blühen', 'spähe in den himmel erzähl mir von seinen sternenlicht mystikern', 'schau in dein herz und lass dich leiten singe sie mir bis heut noch ihr liebeslieder', 'dies sind alles dinge von denen goethe sprach sie liegen verborgnen tief unter unserer seele schacht', 'eingewobene zeilchen aus klang melodien winkel jeder kuss ist freude niemals feuerwerk geknall']","['lied', 'mit', 'nacht', 'wacht', 'entlang', 'sang', 'schimmern', 'blühen', 'mystikern', 'liebeslieder', 'schacht', 'geknall']","['a', 'b', 'c', 'c', 'd', 'd', 'e', 'f', 'e', 'g', 'c', 'h']",0.6666666666666666
288,GPT3_goethe_davinci_3_08.txt,"['kein tag vergeht mir den ich nicht erinnre', 'so schön und warm als spiel der lieb entzündet', 'ich sehe deinen blick so leuchtend und klar', 'doch manches mal auch trauer in ihm gefunden', 'die sehnsucht ist die stärkste aller gaben', 'verwebst du sie mit unsern herzen doch fein', 'in meinem inneren wird sie zu einer flamme lodern', 'auf dass wir immer tief verbunden blieben']","['erinnre', 'entzündet', 'klar', 'gefunden', 'gaben', 'fein', 'lodern', 'blieben']","['a', 'b', 'c', 'd', 'd', 'e', 'a', 'd']",0.625
289,GPT3_goethe_davinci_3_08.txt,"['sich stets vorwärts bewegend', 'ist mein weg hierher geführt', 'wie bunt mir die welt sich zeigt', 'so manches abenteuer erfüllt', 'doch zu den sternen hinauf schaue', 'stets nach höherem strebend suche', 'auf reisen tief ins land hinein', 'neues kennenlern und eigene wege geh n', 'lebensfreude ist das ziel muss es sei n', 'gerichtet auf eigenes schaut der blick in die ferne', 'auch wenn schwermut uns durchströmt oft alleine', 'der leise mut nur gibts uns kraft und neue lebenskraft', 'tritte des schicksals bringen neues glück heraus', 'doch es liegt an dir selbst in deinem herzen aus']","['bewegend', 'geführt', 'zeigt', 'erfüllt', 'schaue', 'suche', 'hinein', 'n', 'n', 'ferne', 'alleine', 'lebenskraft', 'heraus', 'aus']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'g', 'g', 'f', 'f', 'h', 'i', 'i']",0.6428571428571429
290,GPT3_goethe_davinci_3_08.txt,"['ein stern aufgeht die nacht erblüht', 'es leuchtet schön und funkelt', 'die natur verzaubert uns mit licht', 'die welt weit offen darstellt', 'der mensch sieht dem glanz entgegen', 'erinnerungen kommen hoch', 'es ist eine erfahrung unvergessen', 'es bewegt uns tief im herzen noch', 'doch werden wir den tag doch sehn', 'den himmel aus des morgens schein', 'die zarteste leuchtkraft soll es sein', 'das auge muss sich trau n zu zeigen']","['erblüht', 'funkelt', 'licht', 'darstellt', 'entgegen', 'hoch', 'unvergessen', 'noch', 'sehn', 'schein', 'sein', 'zeigen']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'e', 'e', 'c']",0.4166666666666667
291,GPT3_goethe_davinci_3_08.txt,"['die welt ist so schön und doch trüb', 'geboren in glanz und gefahr zugleich', 'das zeitalter kommt und geht', 'das leben pulsiert', 'keiner weiss was uns erwartet morgen früh', 'der tag ist voller hoffnung auf ein neues licht', 'doch werden die sorgen dem nie entrinnen', 'es liegt an jedem selbst ob man leuchten will oder stirbt', 'doch den mut sollte man sich bewahren', 'nimm dein schicksal in die eigene hand', 'ruhm oder niederlage es liegt bei dir alleine die kraft dazu hast du gewiss von natur aus verstanden und deshalb gib niemals auf im leben einsamkeit']","['trüb', 'zugleich', 'geht', 'pulsiert', 'früh', 'licht', 'entrinnen', 'stirbt', 'bewahren', 'hand', 'einsamkeit']","['a', 'b', 'c', 'd', 'a', 'c', 'e', 'f', 'e', 'b', 'b']",0.5454545454545454
292,GPT3_goethe_davinci_3_08.txt,"['das glück das ist die welt in unsrem leben', 'es macht unsere tage sorglos und hell', 'doch manches schicksal kann es auch beschädigen', 'wenn uns die sorgen in den weg zu stellen treten', 'vergesst nicht unser glück liegt immer bei uns', 'der mut der menschen befreit von allem jammer', 'sei tapfer und du wirst viel erreichen können', 'die hoffnung schenkt dir neue kraft für jeden tag', 'vermeide es so gut du kannst alle klagen', 'so schmiedet euer eigenes lebensglück', 'es lohnt sich immer ihm hinterherzujagen', 'der weg ist niemals leer oder trist beladen', 'denk an dein glück und lass dich nie entladen']","['leben', 'hell', 'beschädigen', 'treten', 'uns', 'jammer', 'können', 'tag', 'klagen', 'lebensglück', 'hinterherzujagen', 'beladen', 'entladen']","['a', 'b', 'a', 'a', 'c', 'd', 'a', 'e', 'f', 'g', 'f', 'h', 'h']",0.6153846153846154
293,GPT3_goethe_davinci_3_08.txt,"['in meiner seele lebt noch immer das licht', 'so hell liebevoll und zart', 'tief in meinem herzen lässt es mich nie im stich', 'doch woher kam es so unerwart', 'laut schallen die schritte des lebenswegs entlang', 'sind sie vielleicht ein wink von oben', 'dem lied des glücks folgt uns alles tausendfach und lang', 'geborgen in gottes liebesgloben', 'diese hoffnung auf eine bessere zukunft gab mir kraft', 'kommt freude oder trauer auch da ist mir klar', 'doch wenn wir vertrauensvoll uns ins leben schwing n mit mag', 'weht dann über uns die selbe sehnsuchts warmherzigkeit']","['licht', 'zart', 'stich', 'unerwart', 'entlang', 'oben', 'lang', 'liebesgloben', 'kraft', 'klar', 'mag', 'warmherzigkeit']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'b', 'f', 'g']",0.5833333333333334
294,GPT3_goethe_davinci_3_08.txt,"['meine sehnsucht mein herzensdrang', 'erfüllen meinen tag und nacht', 'ich sehe sie in jedem gedanken', 'und trage sie tief im herzen wach', 'ich folge ihr durchs ganze land', 'nur um endlich bei ihr zu stehn', 'so vieles willst du mir nicht lassen', 'ohne dich ist alles so leer und kalt', 'doch wenn dann die sonne erwacht', 'und der tag uns neue kraft verspricht', 'dann erhebt mich dein anblick so hoch', 'von allem sorgen frei gemacht', 'diese sehnsucht quält mich tagaus tagein', 'aber ohne dich mach meinto herz niemals rein']","['herzensdrang', 'nacht', 'gedanken', 'wach', 'land', 'stehn', 'lassen', 'kalt', 'erwacht', 'verspricht', 'hoch', 'gemacht', 'tagein', 'rein']","['a', 'b', 'c', 'b', 'd', 'e', 'c', 'e', 'b', 'b', 'b', 'b', 'e', 'e']",0.35714285714285715
295,GPT3_goethe_davinci_3_08.txt,"['verwehter wind der sacht durch die bäume streicht', 'der nun an mein herz mit seiner lieb beschreit', 'es ist ein tag für mich voller heiterkeit', 'denn nur er weckt in mir emotionen weit', 'inmitten dieser schönen landschaft endlich befrei', 'fühl mich wie im traum hier unbeschwert und frei', 'die welt zu entdecken auf neue weise sieht man deutlich', 'eine ganz andere freude als sonst hier es gibt recht selten leicht', 'und so versunken bin in tiefes staun n und schweigen', 'was machst du schönes nur kann es niemals steigern', 'anders wird s doch nimmermehr wohltuende zeit bleib t stets ewig gleichen']","['streicht', 'beschreit', 'heiterkeit', 'weit', 'befrei', 'frei', 'deutlich', 'leicht', 'schweigen', 'steigern', 'gleichen']","['a', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'b', 'b', 'b']",0.18181818181818182
296,GPT3_goethe_davinci_3_08.txt,"['freude schöner götterfunken', 'so lauscht mein linder geist', 'gedanken sich zu verschmelzen', 'meines herzens ruhe weicht', 'tief in der seele brennt die sehnsucht nach dem glück', 'niemals erlischt das verlangen für ewiges glücklichsein', 'in des tages goldenem licht und wogendem winde schweb n', 'so viele träume fort mit mir auf immerdar geflochten', 'die freiheit ist meine welt und liegt vor mir offen', 'neue horizonte leuchten heller als der sonnenstrahl', 'verweile doch du bist so schön wo traumhaft friede ruht', 'dort mögen hoffnung und mut sich noch vermehren heut', 'der alltag treibet uns so hart hier findet rast mein herz', 'o freude bleib sei unser teil für alle zeit bewahrt']","['götterfunken', 'geist', 'verschmelzen', 'weicht', 'glück', 'glücklichsein', 'n', 'geflochten', 'offen', 'sonnenstrahl', 'ruht', 'heut', 'herz', 'bewahrt']","['a', 'b', 'a', 'c', 'd', 'e', 'e', 'a', 'a', 'f', 'c', 'g', 'b', 'b']",0.5
297,GPT3_goethe_davinci_3_08.txt,"['auf lebensfährte will ich ziehn', 'gefühle erlesen wie sie schweigen', 'es kommt die zeit und lässt uns weinen', 'suchen nach dem sinn des lebens zeitig einzunehmen', 'der tag verschwindet in dem dunkeln raum', 'vieles ist noch ungeahnt in meinem traum', 'das glück hier auf erden soll man erlernen', 'doch dazu bedarf es vieler sternstunden', 'die sonne steigt im osten wieder auf', 'die nacht bricht an bald ist es genug', 'mein blick segelt jetzt ins weite land', 'denn jeder tag bringet neue zukunft heran']","['ziehn', 'schweigen', 'weinen', 'einzunehmen', 'raum', 'traum', 'erlernen', 'sternstunden', 'auf', 'genug', 'land', 'heran']","['a', 'b', 'b', 'b', 'c', 'c', 'b', 'b', 'd', 'e', 'b', 'b']",0.4166666666666667
298,GPT3_goethe_davinci_3_08.txt,"['der tag ist schön die sonne lacht', 'ich geh ins feld und mache spaziergang', 'ein vogel fliegt durchs tal hinaus', 'in dem wald wo alles so still rauscht', 'es wehen die winde leise und sanft', 'und meine seele sich fühlt so kraftvoll ganz erwacht', 'die bäume stehn sich hier in frieden gegenüber', 'wenn nur jeder mensch würde an liebe glauben', 'doch es ist ein kampf voller sorge und schmerzen', 'der uns immer wieder zu eintracht verhelfen kann', 'man muss nur auf seinem weg beharrlich selbst bestehn', 'der tag hat segen uns gebracht er will uns mut machen neu zu beginnen']","['lacht', 'spaziergang', 'hinaus', 'rauscht', 'sanft', 'erwacht', 'gegenüber', 'glauben', 'schmerzen', 'kann', 'bestehn', 'beginnen']","['a', 'b', 'c', 'a', 'd', 'a', 'e', 'f', 'f', 'd', 'g', 'f']",0.5833333333333334
299,GPT3_goethe_davinci_3_08.txt,"['verwehter tag du schwebst vorüber', 'und stiller abend nun erneut entzückt', 'doch wie der sommerwind du uns berührst', 'erinnert mich an meine einsamkeit', 'ich möcht die worte dir doch sagen', 'dass dich das leben hier erfahren hat', 'du bist in liebe und in sorgen hinausgegangen', 'und so auch deine seel verschenkt', 'vergänglich ist dein weg gewesen', 'doch bleibet deiner seele licht bestehn', 'erinnerung an diesem tag spür n wir noch heute hier', 'es steigt zu unserm herzen immerzu empor']","['vorüber', 'entzückt', 'berührst', 'einsamkeit', 'sagen', 'hat', 'hinausgegangen', 'verschenkt', 'gewesen', 'bestehn', 'hier', 'empor']","['a', 'b', 'c', 'd', 'e', 'd', 'e', 'b', 'e', 'f', 'a', 'g']",0.5833333333333334
300,GPT3_deutsch_davinci_2_04.txt,"['ich liebe dich mein schatz', 'in jeder sekunde in jedem herzschlag', 'fühle ich mich lebendig und glücklich', 'wenn ich an dich denke und an unsere liebe', 'ich bin so dankbar für alles was wir haben', 'und ich weiß dass es immer so sein wird', 'ich liebe dich von ganzem herzen und mit allem was ich bin']","['schatz', 'herzschlag', 'glücklich', 'liebe', 'haben', 'wird', 'bin']","['a', 'b', 'c', 'd', 'e', 'f', 'g']",1.0
301,GPT3_deutsch_davinci_2_04.txt,"['ich liebe dich mein süßer schatz', 'ohne dich könnte ich nicht leben', 'du bist die sonne in meinem leben und ich brauche dich so sehr', 'bitte bleib bei mir denn du bedeutest alles für mich']","['schatz', 'leben', 'sehr', 'mich']","['a', 'b', 'c', 'd']",1.0
302,GPT3_deutsch_davinci_2_04.txt,"['die sonne scheint', 'der himmel ist blau', 'ich bin so froh', 'dass ich bei dir sein darf', 'deine liebe ist wie ein licht', 'das mich erwärmt und leuchten lässt']","['scheint', 'blau', 'froh', 'darf', 'licht', 'lässt']","['a', 'b', 'c', 'd', 'e', 'f']",1.0
303,GPT3_deutsch_davinci_2_04.txt,"['nacht du stilles wunder', 'du kommst jeden tag', 'doch niemand weiß woher', 'du bringst die sterne hervor', 'die uns leuchten in der nacht', 'und doch bist du selbst so dunkel und geheimnisvoll', 'woher kommst du niemand weiß es', 'doch eines ist sicher du bist ein wunder']","['wunder', 'tag', 'woher', 'hervor', 'nacht', 'geheimnisvoll', 'es', 'wunder']","['a', 'b', 'a', 'c', 'd', 'e', 'f', 'a']",0.75
304,GPT3_deutsch_davinci_2_04.txt,"['die sonne scheint', 'der himmel ist blau', 'ich bin so froh', 'dass ich dich kennenlernen durfte', 'du bist so lieb und nett', 'immer für mich da', 'ich hoffe wir bleiben freunde', 'bis ans ende der welt']","['scheint', 'blau', 'froh', 'durfte', 'nett', 'da', 'freunde', 'welt']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h']",1.0
305,GPT3_deutsch_davinci_2_04.txt,"['ich bin ein baum', 'stark und groß', 'ich habe tiefe wurzeln', 'die mich festhalten', 'meine äste strecken sich weit aus', 'und meine blätter rusteln im wind']","['baum', 'groß', 'wurzeln', 'festhalten', 'aus', 'wind']","['a', 'b', 'c', 'a', 'b', 'c']",0.5
306,GPT3_deutsch_davinci_2_04.txt,"['ich bin ein mensch', 'ein ganz normaler mensch', 'ich habe meine fehler', 'doch ich stehe dazu', 'ich bin stolz auf das was ich bin', 'denn ich weiß ich kann es schaffen']","['mensch', 'mensch', 'fehler', 'dazu', 'bin', 'schaffen']","['a', 'a', 'b', 'c', 'd', 'e']",0.8333333333333334
307,GPT3_deutsch_davinci_2_04.txt,"['ich bin ein teil der nacht', 'die über die stadt kommt', 'ich bin die dunkelheit', 'die in jeden winkel kriecht', 'ich bin das grauen', 'das dich in seinen bann zieht', 'doch ich bin auch die schönheit']","['nacht', 'kommt', 'dunkelheit', 'kriecht', 'grauen', 'zieht', 'schönheit']","['a', 'b', 'c', 'a', 'd', 'a', 'c']",0.5714285714285714
308,GPT3_deutsch_davinci_2_04.txt,"['das meer ist weit', 'der himmel ist blau', 'ich bin allein', 'doch ich fühl mich frei']","['weit', 'blau', 'allein', 'frei']","['a', 'b', 'c', 'a']",0.75
309,GPT3_deutsch_davinci_2_04.txt,"['ich bin ein kleiner junge', 'und ich stehe allein', 'ich weiß nicht wo ich herkomme', 'und ich weiß nicht wohin ich gehen soll', 'es ist so kalt hier draußen', 'und die nacht ist so dunkel']","['junge', 'allein', 'herkomme', 'soll', 'draußen', 'dunkel']","['a', 'b', 'c', 'd', 'e', 'f']",1.0
